artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),type
['Miles Davis'],[423829],0.567,0.562,0.527,95.77,-10.057,1,8,0.952,0.691,0.317,0.0429,0,353333,23,1974,11/22/1974,**** Tonk,Jazz
['Miles Davis'],[423829],0.65,0.215,0.382,125.993,-18.242,1,0,0.784,0.307,0.0688,0.0355,0,218173,32,1985,9/9/1985,Time After Time,Jazz
['Miles Davis'],[423829],0.676,0.872,0.57,95.793,-6.457,1,8,0.234,0.698,0.247,0.0399,0,159027,10,1958,1958,**** Tonk - Remix Version,Jazz
['Miles Davis'],[423829],0.456,0.854,0.635,93.969,-6.3,1,1,0.15,5.99e-06,0.225,0.203,0,176280,11,1958,1958,Freedom Jazz Dance (Evolution of the Groove) - Remix Version,Jazz
['Miles Davis'],[423829],0.364,0.119,0.196,75.694,-18.234,0,11,0.939,0.0,0.228,0.0333,0,80507,10,1959,1/1/1959,Here Come de Honey Man - Mono Version,Jazz
['Miles Davis'],[423829],0.486,0.484,0.52,88.739,-11.249,1,5,0.669,0.293,0.0533,0.0445,0,206720,10,1959,1/1/1959,There's a Boat That's Leaving Soon for New York - Mono Version,Jazz
['Miles Davis'],[423829],0.515,0.183,0.239,114.66,-15.267,1,5,0.697,0.00907,0.389,0.0689,0,301000,9,1962,1962,I Thought About You - Live,Jazz
['Miles Davis'],[423829],0.562,0.128,0.176,115.141,-17.825,1,0,0.912,0.739,0.0829,0.0445,0,992027,20,1968,1968-11,Mademoiselle Mabry (Miss Mabry),Jazz
['Miles Davis'],[423829],0.426,0.414,0.261,119.572,-15.505,1,7,0.0947,0.00967,0.372,0.0556,0,830133,20,1968,7/22/1968,Country Son,Jazz
['Miles Davis'],[423829],0.242,0.406,0.0384,144.159,-14.204,0,11,0.502,0.0656,0.103,0.0461,0,1642493,23,1974,4/19/1974,Great Expectations,Jazz
['Miles Davis'],[423829],0.488,0.429,0.349,130.212,-14.846,1,3,0.662,0.000297,0.978,0.0454,0,740533,18,1953,9/13/1953,Infinity *********,Jazz
['Miles Davis'],[423829],0.604,0.453,0.719,127.617,-11.135,1,8,0.806,0.000178,0.18,0.0378,0,381360,38,1955,1955,Will You Still Be Mine - RVG Remaster,Jazz
['Miles Davis'],[423829],0.433,0.165,0.232,77.03,-15.147,0,0,0.862,0.0581,0.0741,0.0497,0,351040,34,1955,1955,Green Haze - RVG Remaster,Jazz
['Miles Davis'],[423829],0.376,0.311,0.387,118.738,-12.811,0,3,0.727,0.0,0.325,0.0312,0,200360,38,1956,1956,Tasty Pudding,Jazz
['Miles Davis'],[423829],0.507,0.0593,0.518,142.388,-18.78,1,8,0.993,0.966,0.142,0.0417,0,180693,38,1956,1956,**** Room - Take *,Jazz
['Miles Davis'],[423829],0.488,0.469,0.772,94.837,-10.248,0,7,0.797,0.0246,0.0998,0.0374,0,379413,38,1956,1956,Out Of The **** - Album - Remastered,Jazz
['Miles Davis'],[423829],0.495,0.182,0.203,112.89,-11.116,0,10,0.79,0.000368,0.129,0.0467,0,355333,56,1957,3/18/1957,'Round ********,Jazz
['Miles Davis'],[423829],0.632,0.32,0.354,122.516,-10.563,1,0,0.564,3.83e-06,0.0903,0.0461,0,474627,44,1957,3/18/1957,Bye Bye Blackbird,Jazz
['Miles Davis'],[423829],0.499,0.406,0.837,136.329,-12.104,0,5,0.754,4.17e-05,0.116,0.0712,0,154341,42,1957,1957,Move,Jazz
['Miles Davis'],[423829],0.186,0.0367,0.0731,74.905,-19.738,0,4,0.983,0.231,0.103,0.0371,0,200297,41,1957,1957,Moon Dreams,Jazz
['Miles Davis'],[423829],0.389,0.262,0.687,176.001,-13.983,0,5,0.83,0.00393,0.218,0.0476,0,193547,41,1957,1957,Jeru,Jazz
['Miles Davis'],[423829],0.488,0.176,0.497,135.593,-15.979,1,5,0.932,0.00345,0.0935,0.0399,0,181989,39,1957,1957,Boplicity,Jazz
['Miles Davis'],[423829],0.436,0.202,0.634,160.477,-14.218,1,3,0.943,0.191,0.109,0.0547,0,192992,38,1957,1957,Venus De Milo,Jazz
['Miles Davis'],[423829],0.553,0.546,0.7,118.215,-7.459,0,9,0.442,0.000514,0.167,0.0341,0,342067,54,1958,1958-04,Milestones,Jazz
['Miles Davis'],[423829],0.391,0.114,0.139,70.197,-11.506,0,2,0.974,0.949,0.183,0.0329,0,168512,52,1958,1/29/1958,"Générique - BOF ""Ascenseur pour l'échafaud""",Jazz
['Miles Davis'],[423829],0.421,0.0161,0.16,110.926,-25.358,0,2,0.81,0.0021,0.0978,0.0374,0,337733,65,1959,8/17/1959,**** in Green,Jazz
['Miles Davis'],[423829],0.517,0.151,0.21,136.356,-17.266,1,0,0.705,0.00136,0.116,0.0373,0,562640,62,1959,8/17/1959,So What,Jazz
['Miles Davis'],[423829],0.349,0.0219,0.224,177.92,-21.065,0,2,0.899,0.12,0.0906,0.0425,0,566133,56,1959,8/17/1959,Flamenco Sketches,Jazz
['Miles Davis'],[423829],0.485,0.144,0.246,86.143,-12.824,1,10,0.912,0.000114,0.0965,0.0362,0,284560,55,1959,8/17/1959,Stella By Starlight,Jazz
['Miles Davis'],[423829],0.638,0.186,0.498,128.372,-15.831,1,8,0.703,0.00103,0.118,0.0347,0,586400,54,1959,8/17/1959,Freddie Freeloader,Jazz
['Miles Davis'],[423829],0.508,0.149,0.365,139.444,-18.305,1,0,0.771,0.00474,0.115,0.0313,0,692747,52,1959,8/17/1959,All *****,Jazz
['Miles Davis'],[423829],0.533,0.228,0.231,136.436,-13.826,1,0,0.642,0.000165,0.117,0.0351,0,562400,50,1959,8/17/1959,So What,Jazz
['Miles Davis'],[423829],0.429,0.304,0.361,75.075,-12.261,1,8,0.742,0.000674,0.175,0.0436,0,589200,48,1959,8/17/1959,On Green Dolphin Street,Jazz
['Miles Davis'],[423829],0.443,0.0335,0.144,117.285,-21.052,0,2,0.79,0.00152,0.109,0.0409,0,337160,48,1959,8/17/1959,**** in Green,Jazz
['Miles Davis'],[423829],0.629,0.278,0.503,128.452,-12.229,1,8,0.661,0.000226,0.106,0.0329,0,586493,48,1959,8/17/1959,Freddie Freeloader,Jazz
['Miles Davis'],[423829],0.501,0.24,0.365,139.445,-14.657,1,0,0.764,0.00253,0.103,0.0308,0,692973,47,1959,8/17/1959,All *****,Jazz
['Miles Davis'],[423829],0.361,0.0437,0.219,175.18,-17.259,0,2,0.899,0.108,0.0901,0.0403,0,566067,46,1959,8/17/1959,Flamenco Sketches,Jazz
['Miles Davis'],[423829],0.35,0.0275,0.234,58.013,-19.576,0,2,0.916,0.0467,0.108,0.0459,0,571560,45,1959,8/17/1959,Flamenco Sketches - Alternate Take,Jazz
['Miles Davis'],[423829],0.257,0.0851,0.0392,107.62,-22.028,1,5,0.935,0.582,0.349,0.0399,0,980507,43,1960,7/18/1960,Concierto de Aranjuez: Adagio,Jazz
['Miles Davis'],[423829],0.263,0.0662,0.0396,109.559,-24.2,1,5,0.91,0.417,0.322,0.0407,0,981826,40,1960,7/18/1960,Concierto de Aranjuez: Adagio,Jazz
['Miles Davis'],[423829],0.553,0.309,0.272,76.294,-12.601,0,0,0.812,0.00297,0.156,0.0333,0,542400,43,1961,12/11/1961,******* My Prince Will Come,Jazz
['Miles Davis'],[423829],0.56,0.15,0.214,136.225,-17.218,1,0,0.689,0.00157,0.114,0.0377,0,562573,1,1942,1942,So What,Jazz
['Miles Davis'],[423829],0.352,0.471,0.589,173.581,-15.059,1,0,0.567,0.0175,0.719,0.116,0,722293,16,1953,9/13/1953,A ***** In Tunisia,Jazz
['Miles Davis'],[423829],0.485,0.367,0.375,116.677,-14.621,0,3,0.948,0.386,0.927,0.0514,0,347560,16,1953,9/13/1953,'Round ********,Jazz
['Miles Davis'],[423829],0.427,0.234,0.285,115.193,-18.719,1,0,0.881,0.464,0.722,0.0436,0,319600,15,1953,9/13/1953,At Last,Jazz
['Miles Davis'],[423829],0.466,0.678,0.697,138.601,-15.287,1,6,0.109,0.808,0.724,0.0856,0,247600,14,1953,9/13/1953,**** Conversation,Jazz
['Miles Davis'],[423829],0.309,0.0536,0.206,58.885,-20.9,0,0,0.951,0.291,0.0943,0.0345,0,283227,27,1955,1955,I See Your Face Before Me - RVG Remaster,Jazz
['Miles Davis'],[423829],0.67,0.181,0.258,117.432,-15.794,0,5,0.831,0.0257,0.0806,0.0486,0,484840,22,1955,1955,There's No You,Jazz
['Miles Davis'],[423829],0.484,0.74,0.853,123.23,-6.295,1,3,0.455,0.0307,0.102,0.0408,0,342933,34,1956,1956,Compulsion - Rudy Van Gelder Remaster,Jazz
['Miles Davis'],[423829],0.655,0.314,0.383,126.025,-13.382,1,0,0.805,0.213,0.0941,0.0319,0,218507,32,1956,1956,Time After Time,Jazz
['Miles Davis'],[423829],0.388,0.546,0.679,129.369,-10.151,0,5,0.806,0.000707,0.366,0.0373,0,241587,30,1956,1956,Conception - Album - Remastered,Jazz
['Miles Davis'],[423829],0.631,0.261,0.58,82.425,-10.988,0,5,0.424,6.6e-05,0.184,0.0424,0,420693,39,1957,3/18/1957,All of You,Jazz
['Miles Davis'],[423829],0.376,0.324,0.744,174.485,-11.701,1,0,0.848,0.000386,0.121,0.0407,0,138322,38,1957,1957,Israel,Jazz
['Miles Davis'],[423829],0.481,0.258,0.493,68.13,-14.893,0,7,0.788,0.0,0.122,0.0359,0,186741,37,1957,1957,Rocker,Jazz
['Miles Davis'],[423829],0.595,0.343,0.338,80.185,-11.158,0,9,0.525,0.000838,0.161,0.0694,0,468667,38,1957,3/18/1957,Dear Old Stockholm,Jazz
['Miles Davis'],[423829],0.532,0.553,0.844,121.657,-9.584,0,2,0.408,0.0,0.323,0.0423,0,350333,37,1957,3/18/1957,Ah-Leu-Cha,Jazz
['Miles Davis'],[423829],0.5,0.286,0.771,119.679,-15.187,1,8,0.852,0.00278,0.216,0.0743,0,155746,34,1957,1957,Budo,Jazz
['Miles Davis'],[423829],0.477,0.252,0.57,100.783,-18.09,1,5,0.866,0.00218,0.0657,0.0341,0,168760,33,1957,1957,Deception,Jazz
['Miles Davis'],[423829],0.477,0.271,0.597,86.111,-14.363,1,8,0.893,0.00359,0.131,0.0453,0,189925,33,1957,1957,********,Jazz
['Miles Davis'],[423829],0.456,0.09,0.452,117.085,-20.158,1,0,0.867,0.634,0.0945,0.0338,0,209333,35,1957,1957-11,Miles Ahead,Jazz
['Miles Davis'],[423829],0.375,0.261,0.57,115.597,-16.9,0,9,0.538,9.74e-05,0.106,0.0383,0,207293,34,1957,1957-11,Springsville,Jazz
['Miles Davis'],[423829],0.344,0.351,0.575,174.675,-12.709,1,7,0.86,0.00268,0.112,0.05,0,195686,32,1957,1957,Rouge,Jazz
['Miles Davis'],[423829],0.466,0.874,0.84,92.233,-4.423,1,1,0.31,0.163,0.423,0.149,0,310733,39,1958,1958-04,Two **** Hit,Jazz
['Miles Davis'],[423829],0.494,0.128,0.372,109.283,-10.923,0,2,0.954,0.798,0.202,0.0327,0,172027,40,1958,1/29/1958,"Florence sur les Champs-Élysées - BOF ""Ascenseur pour l'échafaud""",Jazz
['Miles Davis'],[423829],0.277,0.059,0.141,121.953,-17.256,0,2,0.922,6.79e-05,0.1,0.0419,0,129861,40,1958,1/29/1958,"************ de Carala - BOF ""Ascenseur pour l'échafaud""",Jazz
['Miles Davis'],[423829],0.538,0.0761,0.239,62.472,-12.029,0,2,0.882,0.000749,0.0945,0.0347,0,230691,39,1958,1/29/1958,"Chez le photographe du motel - BOF ""Ascenseur pour l'échafaud""",Jazz
['Miles Davis'],[423829],0.468,0.321,0.458,126.058,-10.64,0,2,0.819,0.958,0.131,0.0364,0,172331,39,1958,1/29/1958,"Au bar du ***** Bac - BOF ""Ascenseur pour l'échafaud""",Jazz
['Miles Davis'],[423829],0.361,0.668,0.696,75.133,-7.337,0,2,0.188,4.39e-06,0.0985,0.102,0,345933,36,1958,1958-04,Dr. ******,Jazz
['Miles Davis'],[423829],0.245,0.0133,0.0377,75.927,-20.374,1,10,0.906,0.0665,0.134,0.0445,0,129680,37,1958,1/29/1958,"Julien dans l'ascenseur - BOF ""Ascenseur pour l'échafaud""",Jazz
['Miles Davis'],[423829],0.494,0.742,0.708,134.762,-8.721,1,0,0.451,0.0762,0.078,0.0528,0,430400,35,1958,1958-04,Billy Boy,Jazz
['Miles Davis'],[423829],0.624,0.131,0.39,110.619,-14.532,0,0,0.845,0.000362,0.0991,0.0432,0,349053,43,1959,8/17/1959,Fran-Dance,Jazz
['Miles Davis'],[423829],0.541,0.0337,0.397,128.019,-33.163,0,5,0.676,0.0,0.335,0.237,0,51587,42,1959,8/17/1959,Freddie Freeloader - Studio Sequence *,Jazz
['Miles Davis'],[423829],0.607,0.0847,0.667,63.956,-24.115,0,5,0.652,0.0158,0.39,0.0363,0,85853,42,1959,8/17/1959,Freddie Freeloader - False Start,Jazz
['Miles Davis'],[423829],0.34,0.0394,0.268,82.242,-39.198,0,9,0.793,1.75e-06,0.685,0.156,0,114107,42,1959,8/17/1959,So What - Studio Sequence *,Jazz
['Miles Davis'],[423829],0.507,0.0624,0.645,128.513,-25.232,0,5,0.724,0.304,0.551,0.0314,0,88507,42,1959,8/17/1959,Freddie Freeloader - Studio Sequence *,Jazz
['Miles Davis'],[423829],0.371,0.0123,0.0366,100.609,-35.068,0,9,0.718,0.000311,0.113,0.0492,0,116907,42,1959,8/17/1959,**** in Green - Studio Sequence,Jazz
['Miles Davis'],[423829],0.655,0.441,0.668,106.396,-10.355,0,5,0.698,4.51e-05,0.168,0.0547,0,707253,42,1959,8/17/1959,Love For Sale,Jazz
['Miles Davis'],[423829],0.467,0.0048,0.084,54.314,-32.798,0,4,0.0995,4.08e-05,0.0633,0.0399,0,69720,41,1959,8/17/1959,Flamenco Sketches - Studio Sequence *,Jazz
['Miles Davis'],[423829],0.402,0.0675,0.417,107.599,-19.553,0,10,0.735,0.0,0.0959,0.03,0,197427,42,1959,1959,Summertime,Jazz
['Miles Davis'],[423829],0.447,0.0294,0.528,128.469,-38.763,1,6,0.091,0.0,0.064,0.336,0,42320,41,1959,8/17/1959,Flamenco Sketches - Studio Sequence *,Jazz
['Miles Davis'],[423829],0.642,0.179,0.534,110.612,-13.597,0,0,0.862,0.00748,0.0912,0.0495,0,351827,39,1959,8/17/1959,Fran-Dance - alternate take,Jazz
['Miles Davis'],[423829],0.497,0.0392,0.248,141.218,-20.096,0,11,0.335,0.0,0.0894,0.0373,0,229657,35,1960,7/18/1960,Will O' the Wisp,Jazz
['Miles Davis'],[423829],0.36,0.131,0.302,72.981,-16.809,0,9,0.7,2.19e-05,0.121,0.0383,0,236992,35,1960,7/18/1960,The Pan Piper,Jazz
['Miles Davis'],[423829],0.425,0.23,0.313,116.14,-18.181,1,2,0.792,0.535,0.0453,0.052,0,335507,34,1960,7/18/1960,Saeta,Jazz
['Miles Davis'],[423829],0.437,0.226,0.254,133.234,-15.297,0,2,0.541,0.00418,0.0829,0.0464,0,938849,34,1960,7/18/1960,Solea,Jazz
['Miles Davis'],[423829],0.444,0.363,0.451,174.961,-11.348,1,3,0.651,0.000139,0.259,0.0663,0,441133,19,1955,1955,A ***** In Tunisia - RVG Remaster,Jazz
['Miles Davis'],[423829],0.638,0.484,0.652,115.043,-8.428,1,1,0.542,0.000358,0.22,0.0557,0,266560,31,1957,3/18/1957,Tadd's Delight,Jazz
['Miles Davis'],[423829],0.509,0.505,0.827,115.165,-12.151,1,8,0.695,0.000608,0.36,0.0434,0,222040,29,1957,3/18/1957,Two **** Hit,Jazz
['Miles Davis'],[423829],0.533,0.436,0.372,109.778,-8.861,1,8,0.223,0.000107,0.0981,0.0369,0,779160,35,1958,1958-04,Sid's Ahead,Jazz
['Miles Davis'],[423829],0.485,0.61,0.714,172.395,-9.574,1,8,0.388,0.0128,0.216,0.301,0,138491,36,1958,1/29/1958,"Sur *********** - BOF ""Ascenseur pour l'échafaud""",Jazz
['Miles Davis'],[423829],0.656,0.445,0.632,77.009,-10.282,1,8,0.141,4.52e-05,0.435,0.141,0,237051,35,1958,1/29/1958,"Dîner au motel - BOF ""Ascenseur pour l'échafaud""",Jazz
['Miles Davis'],[423829],0.467,0.00863,0.198,108.706,-27.51,1,7,0.945,0.95,0.104,0.0757,0,123168,35,1958,1/29/1958,"Visite du vigile - BOF ""Ascenseur pour l'échafaud""",Jazz
['Miles Davis'],[423829],0.713,0.0388,0.752,60.78,-34.428,1,7,0.929,0.971,0.107,0.0786,0,53189,34,1958,1/29/1958,"Évasion de Julien - BOF ""Ascenseur pour l'échafaud""",Jazz
['Miles Davis'],[423829],0.498,0.102,0.321,94.018,-11.738,0,9,0.926,0.702,0.145,0.0345,0,145563,34,1958,1/29/1958,Nuit sur les Champs-Élysées - Take *,Jazz
['Miles Davis'],[423829],0.415,0.0929,0.315,65.266,-10.469,0,2,0.92,0.58,0.129,0.0368,0,322629,33,1958,1/29/1958,Nuit sur les Champs-Élysées - Take *,Jazz
['Miles Davis'],[423829],0.62,0.885,0.692,134.194,-5.544,1,10,0.35,0.598,0.0989,0.0413,0,293733,30,1958,1958,It's About That Time - Remix Version,Jazz
['Miles Davis'],[423829],0.545,0.111,0.282,104.446,-14.692,0,2,0.965,0.000629,0.0773,0.0439,0,314160,30,1961,12/11/1961,Old Folks,Jazz
['Miles Davis'],[423829],0.551,0.127,0.185,113.52,-14.173,0,2,0.916,1.53e-05,0.103,0.0361,0,292107,30,1961,12/11/1961,I Thought About You,Jazz
['Miles Davis'],[423829],0.489,0.444,0.658,142.752,-13.903,0,5,0.233,0.00126,0.123,0.0498,0,383560,37,1963,1963-10,Seven Steps to Heaven,Jazz
['Miles Davis'],[423829],0.602,0.483,0.711,131.875,-11.514,0,5,0.666,9.72e-05,0.0973,0.0473,0,363507,17,1955,1955,I Didn't - RVG Remaster,Jazz
['Miles Davis'],[423829],0.62,0.396,0.612,90.595,-10.63,0,5,0.65,0.0,0.122,0.0387,0,315587,19,1955,1955,**** In Calico - RVG Remaster,Jazz
['Miles Davis'],[423829],0.493,0.0165,0.216,58.544,-27.416,0,0,0.95,0.381,0.093,0.0319,0,284133,16,1955,1955,I See Your Face Before Me,Jazz
['Miles Davis'],[423829],0.604,0.334,0.744,127.676,-15.483,1,8,0.818,0.000153,0.268,0.0374,0,380800,15,1955,1955,Will You Still Be Mine?,Jazz
['Miles Davis'],[423829],0.404,0.0621,0.222,131.406,-16.268,1,5,0.992,0.897,0.212,0.0362,0,209013,23,1956,1/1/1956,I Waited For You,Jazz
['Miles Davis'],[423829],0.627,0.358,0.68,126.333,-15.259,1,7,0.756,0.00234,0.123,0.039,0,472467,23,1956,1956,I'll Remember April,Jazz
['Miles Davis'],[423829],0.462,0.425,0.537,81.581,-10.02,1,8,0.734,0.0,0.278,0.0462,0,439440,28,1957,3/18/1957,Little Melonae,Jazz
['Miles Davis'],[423829],0.179,0.0223,0.0537,102.853,-24.077,0,2,0.978,0.839,0.0862,0.0346,0,267933,28,1957,1957-11,My Ship,Jazz
['Miles Davis'],[423829],0.557,0.512,0.778,116.006,-9.194,1,8,0.789,2.97e-06,0.25,0.0475,0,254440,27,1957,3/18/1957,Budo,Jazz
['Miles Davis'],[423829],0.436,0.0937,0.493,169.074,-21.59,1,5,0.829,0.00181,0.103,0.0443,0,276840,27,1957,1957-11,New Rhumba,Jazz
['Miles Davis'],[423829],0.455,0.108,0.215,117.709,-20.858,1,0,0.704,0.0394,0.268,0.0368,0,214867,27,1957,1957-11,The Duke,Jazz
['Miles Davis'],[423829],0.327,0.045,0.137,58.288,-22.404,0,0,0.903,0.699,0.121,0.0317,0,317893,27,1957,1957-11,***** for Pablo,Jazz
['Miles Davis'],[423829],0.572,0.0447,0.201,70.037,-13.399,0,2,0.969,0.937,0.216,0.0336,0,173376,32,1958,1/29/1958,Nuit sur les Champs-Élysées - Take 3,Jazz
['Miles Davis'],[423829],0.562,0.111,0.32,109.16,-10.606,0,9,0.929,0.0788,0.166,0.0359,0,180677,31,1958,1/29/1958,Nuit sur les Champs-Élysées - Take 4,Jazz
['Miles Davis'],[423829],0.373,0.0106,0.164,188.895,-27.67,1,7,0.922,0.959,0.102,0.0911,0,123749,30,1958,1/29/1958,********** - Take *,Jazz
['Miles Davis'],[423829],0.263,0.00306,0.0455,67.391,-23.981,0,2,0.875,0.000759,0.117,0.0637,0,131520,30,1958,1/29/1958,********** - Take *,Jazz
['Miles Davis'],[423829],0.431,0.0147,0.13,115.759,-20.681,0,2,0.837,0.0,0.105,0.046,0,130656,30,1958,1/29/1958,********** - Take 3,Jazz
['Miles Davis'],[423829],0.485,0.0296,0.275,61.373,-16.3,0,7,0.972,0.73,0.104,0.0353,0,185541,29,1958,1/29/1958,Final - Take *,Jazz
['Miles Davis'],[423829],0.407,0.0636,0.258,176.579,-12.937,0,2,0.759,1.46e-05,0.0977,0.0431,0,245541,29,1958,1/29/1958,Final - Take 3,Jazz
['Miles Davis'],[423829],0.581,0.459,0.627,152.63,-7.761,1,8,0.0654,5.15e-06,0.473,0.1,0,237381,29,1958,1/29/1958,Dîner au motel - Take *,Jazz
['Miles Davis'],[423829],0.317,0.0596,0.33,177.889,-13.955,0,2,0.949,0.468,0.227,0.0393,0,181184,29,1958,1/29/1958,Final - Take *,Jazz
['Miles Davis'],[423829],0.602,0.198,0.335,93.706,-12.644,0,2,0.743,0.523,0.113,0.0348,0,160757,29,1958,1/29/1958,Le ***** bal - Take *,Jazz
['Miles Davis'],[423829],0.577,0.383,0.563,137.9,-12.79,0,0,0.762,0.000178,0.114,0.044,0,510160,28,1961,12/11/1961,Pfrancing,Jazz
['Miles Davis'],[423829],0.488,0.396,0.476,150.471,-9.621,0,0,0.654,0.109,0.0986,0.0372,0,572600,28,1961,12/11/1961,Teo,Jazz
['Miles Davis'],[423829],0.494,0.139,0.238,98.164,-15.319,1,10,0.924,0.000635,0.0734,0.032,0,288733,27,1961,12/11/1961,Drad ***,Jazz
['Miles Davis'],[423829],0.498,0.0553,0.198,113.356,-16.367,1,10,0.859,0.00799,0.266,0.0378,0,361733,35,1963,12/16/1963,Summer *****,Jazz
['Miles Davis'],[423829],0.494,0.162,0.179,107.687,-15.041,0,5,0.567,0.000117,0.109,0.0362,0,403827,35,1963,1963-10,I Fall In Love Too Easily,Jazz
['Miles Davis'],[423829],0.324,0.394,0.221,129.859,-11.385,1,7,0.711,0.00206,0.19,0.0298,0,1094733,43,1969,7/30/1969,Shhh / Peaceful - LP Mix,Jazz
['Miles Davis'],[423829],0.426,0.276,0.0493,132.244,-15.045,0,8,0.945,0.871,0.108,0.0357,0,1192333,42,1969,7/30/1969,In a Silent Way - LP Mix,Jazz
['Miles Davis'],[423829],0.427,0.228,0.37,93.662,-16.757,0,10,0.365,3.64e-06,0.172,0.0674,0,159773,3,1936,1936,**** Xmas (To Whom It May Concern),Jazz
['Miles Davis'],[423829],0.445,0.0699,0.239,78.334,-20.579,0,0,0.869,0.0243,0.0646,0.0459,0,350133,14,1955,1955,Green Haze,Jazz
['Miles Davis'],[423829],0.61,0.317,0.36,121.919,-10.547,1,0,0.553,4.36e-06,0.0873,0.0461,0,474227,11,1955,1955,Bye Bye Blackbird,Jazz
['Miles Davis'],[423829],0.643,0.275,0.617,90.956,-15.151,0,5,0.68,0.0,0.111,0.0433,0,315760,14,1955,1955,A **** In Calico,Jazz
['Miles Davis'],[423829],0.205,0.012,0.091,132.067,-27.274,0,2,0.968,0.825,0.0813,0.0401,0,137733,25,1957,1957-11,Lament,Jazz
['Miles Davis'],[423829],0.182,0.00448,0.161,94.865,-28.147,0,2,0.976,0.401,0.109,0.0422,0,168427,24,1957,1957-11,The Meaning Of The *****,Jazz
['Miles Davis'],[423829],0.386,0.0882,0.311,116.522,-21.923,1,0,0.85,0.118,0.0983,0.032,0,208400,24,1957,1957-11,***** For Pablo,Jazz
['Miles Davis'],[423829],0.33,0.668,0.205,88.684,-15.344,0,6,0.411,0.00481,0.0848,0.119,0,315904,28,1958,1/29/1958,L'interrogatoire de Julien,Jazz
['Miles Davis'],[423829],0.535,0.288,0.494,127.536,-9.881,0,2,0.868,0.93,0.109,0.035,0,175083,28,1958,1/29/1958,Le ***** bal - Take *,Jazz
['Miles Davis'],[423829],0.462,0.0184,0.349,182.756,-35.387,1,7,0.928,0.968,0.105,0.092,0,117632,28,1958,1/29/1958,Évasion de Julien - Take *,Jazz
['Miles Davis'],[423829],0.495,0.457,0.742,157.807,-10.193,1,8,0.334,0.00393,0.181,0.133,0,177627,27,1958,1/29/1958,Séquence voiture - Take *,Jazz
['Miles Davis'],[423829],0.576,0.564,0.599,112.563,-6.16,1,5,0.443,0.00345,0.231,0.0327,0,358907,25,1958,1958-04,Milestones - alternate take,Jazz
['Miles Davis'],[423829],0.57,0.765,0.686,123.624,-5.395,1,1,0.434,0.0284,0.642,0.0936,0,269893,25,1958,1958-04,Two **** Hit - alternate take,Jazz
['Miles Davis'],[423829],0.516,0.613,0.715,175.009,-8.549,1,8,0.388,0.0038,0.184,0.363,0,138181,27,1958,1/29/1958,Séquence voiture - Take *,Jazz
['Miles Davis'],[423829],0.427,0.157,0.57,135.784,-19.767,0,2,0.49,1.1e-05,0.0813,0.032,0,263067,26,1959,1959,It Ain't Necessarily So,Jazz
['Miles Davis'],[423829],0.318,0.0873,0.166,118.411,-19.054,0,2,0.71,0.00372,0.293,0.0321,0,246867,25,1959,1959,Buzzard Song,Jazz
['Miles Davis'],[423829],0.215,0.123,0.238,72.856,-17.487,0,9,0.719,4.28e-05,0.165,0.0441,0,234840,25,1960,7/18/1960,The Pan Piper,Jazz
['Miles Davis'],[423829],0.486,0.0411,0.216,141.247,-19.43,0,11,0.392,0.0,0.094,0.0379,0,228320,25,1960,7/18/1960,Will O' the Wisp,Jazz
['Miles Davis'],[423829],0.43,0.236,0.313,120.568,-16.662,1,2,0.831,0.562,0.185,0.0532,0,298560,24,1960,7/18/1960,Saeta,Jazz
['Miles Davis'],[423829],0.501,0.224,0.267,133.256,-15.719,0,2,0.46,0.0023,0.109,0.0457,0,735907,24,1960,7/18/1960,Solea,Jazz
['Miles Davis'],[423829],0.501,0.149,0.215,115.039,-14.106,1,5,0.889,1.01e-06,0.175,0.0354,0,295907,26,1961,1/1/1961,I Thought About You - Mono Version,Jazz
['Miles Davis'],[423829],0.508,0.307,0.361,155.441,-13.619,0,0,0.754,0.00171,0.0756,0.0396,0,333760,25,1961,12/11/1961,******* My Prince Will Come,Jazz
['Miles Davis'],[423829],0.589,0.614,0.598,90.426,-8.819,0,0,0.701,0.202,0.0668,0.0648,0,425307,25,1961,12/11/1961,***** No. *,Jazz
['Miles Davis'],[423829],0.402,0.163,0.237,122.605,-14.388,0,7,0.87,0.785,0.549,0.0342,0,162133,32,1963,12/16/1963,Corcovado (Quiet ****** Of Quiet Stars),Jazz
['Miles Davis'],[423829],0.411,0.608,0.648,143.257,-8.548,0,2,0.298,0.0,0.166,0.0365,0,328427,34,1965,1965-11,E.S.P.,Jazz
['Miles Davis'],[423829],0.402,0.409,0.489,130.681,-13.95,0,5,0.128,0.000568,0.0947,0.0363,0,585960,38,1967,1967-01,**********,Jazz
['Miles Davis'],[423829],0.411,0.162,0.196,140.669,-18.43,0,9,0.83,0.0084,0.155,0.0323,0,352000,39,1967,1967-01,Circle,Jazz
['Miles Davis'],[423829],0.326,0.62,0.522,89.253,-13.041,0,2,0.36,7.17e-05,0.362,0.0529,0,313613,36,1967,10/23/1967,The Sorcerer,Jazz
['Miles Davis'],[423829],0.396,0.464,0.129,107.331,-10.553,1,1,0.326,0.309,0.312,0.0315,0,470733,39,1968,1968-03,*********,Jazz
